GrantId,PersonID,Role,YearofBirth,WithPHD,NoofYearsinUniatTimeofGrant,NumberofSuccessfulGrant,NumberofUnsuccessfulGrant,A*,A,B,C,teamSize
2929,10477,CHIEF_INVESTIGATOR,1960,Yes,0,1,0,5,5,1,3,1
2930,120797,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,3,2,1,0,4
2930,68622,CHIEF_INVESTIGATOR,1955,No,15,0,0,0,0,0,0,4
2930,25247,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,1,0,4
2930,4102,CHIEF_INVESTIGATOR,1955,Yes,10,0,1,6,12,8,3,4
2931,73402,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,4,10,5,1,1
2932,18377,CHIEF_INVESTIGATOR,1960,Yes,5,2,2,2,0,8,2,1
2933,73882,CHIEF_INVESTIGATOR,1960,No,0,2,1,5,7,4,1,6
2933,2982,CHIEF_INVESTIGATOR,1950,Yes,0,0,1,0,0,0,0,6
2933,68502,CHIEF_INVESTIGATOR,1955,No,5,0,0,15,10,4,2,6
2933,140417,CHIEF_INVESTIGATOR,1965,Yes,0,0,0,0,0,1,0,6
2933,498427,CHIEF_INVESTIGATOR,1970,Yes,0,1,2,1,7,5,0,6
2933,55437,CHIEF_INVESTIGATOR,1940,Yes,0,1,8,0,0,0,0,6
2934,64807,CHIEF_INVESTIGATOR,1960,Yes,15,3,1,16,7,18,4,1
2936,68782,PRINCIPAL_SUPERVISOR,1960,No,10,0,0,1,5,1,2,1
2937,115407,PRINCIPAL_SUPERVISOR,1970,Yes,0,0,1,45,8,34,15,1
2938,14612,PRINCIPAL_SUPERVISOR,1950,No,10,0,0,58,18,12,5,1
2940,17367,CHIEF_INVESTIGATOR,1960,Yes,5,0,4,3,1,6,2,1
2941,115407,PRINCIPAL_SUPERVISOR,1970,Yes,0,0,1,45,8,34,15,1
2942,82547,CHIEF_INVESTIGATOR,1955,No,15,1,0,28,50,11,7,1
2943,66737,CHIEF_INVESTIGATOR,1955,Yes,5,1,1,0,4,7,6,1
2944,7302,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,3,2,2
2944,2907,CHIEF_INVESTIGATOR,1970,Yes,0,0,1,0,3,7,5,2
2945,76297,PRINCIPAL_SUPERVISOR,1960,Yes,10,0,0,20,22,11,2,1
2946,85862,CHIEF_INVESTIGATOR,1950,No,0,5,0,0,3,11,3,1
2947,32822,PRINCIPAL_SUPERVISOR,1960,Yes,5,1,0,2,57,6,0,1
2948,74312,CHIEF_INVESTIGATOR,1955,Yes,10,0,0,2,6,2,0,1
2949,36857,PRINCIPAL_SUPERVISOR,1965,No,0,0,0,0,2,3,0,1
2952,8772,CHIEF_INVESTIGATOR,1965,No,0,4,3,4,6,4,2,1
2954,115407,PRINCIPAL_SUPERVISOR,1970,Yes,0,0,1,45,8,34,15,1
2956,79122,PRINCIPAL_SUPERVISOR,1950,No,15,0,1,53,14,10,9,1
2957,77622,CHIEF_INVESTIGATOR,1955,Yes,5,0,1,0,0,0,1,3
2957,500367,CHIEF_INVESTIGATOR,1965,Yes,0,0,1,0,0,0,0,3
2957,56097,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,3
2958,18237,CHIEF_INVESTIGATOR,1940,No,15,0,0,15,17,11,8,1
2961,73087,PRINCIPAL_SUPERVISOR,1955,Yes,5,0,0,11,7,4,3,1
2962,20497,CHIEF_INVESTIGATOR,1965,Yes,5,2,1,0,5,0,1,1
2963,47947,CHIEF_INVESTIGATOR,1955,Yes,0,0,0,0,2,3,2,1
2964,95867,CHIEF_INVESTIGATOR,1965,No,0,0,1,0,0,0,0,1
2965,72267,CHIEF_INVESTIGATOR,1960,Yes,10,3,0,13,13,13,6,1
2967,28262,CHIEF_INVESTIGATOR,1960,Yes,5,0,0,0,2,1,3,1
2968,27102,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,4,2,9,1
2970,39812,CHIEF_INVESTIGATOR,1950,Yes,0,2,0,7,17,3,3,1
2971,39812,CHIEF_INVESTIGATOR,1950,Yes,0,2,0,7,17,3,3,1
2972,149107,CHIEF_INVESTIGATOR,1975,No,0,2,0,4,5,0,3,1
2973,34737,CHIEF_INVESTIGATOR,1970,Yes,0,3,8,2,8,10,1,1
2974,80692,CHIEF_INVESTIGATOR,1950,Yes,10,2,2,1,2,2,0,1
2975,723197,CHIEF_INVESTIGATOR,1980,No,0,1,0,0,0,0,0,2
2975,80062,CHIEF_INVESTIGATOR,1950,No,0,0,1,0,0,0,0,2
2976,110472,CHIEF_INVESTIGATOR,1965,No,0,0,3,0,8,6,6,3
2976,110607,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,0,3
2976,36252,CHIEF_INVESTIGATOR,1960,Yes,0,0,10,2,23,10,20,3
2977,64357,CHIEF_INVESTIGATOR,1965,Yes,5,0,1,3,7,13,5,3
2977,11667,DELEGATED_RESEARCHER,1950,No,15,1,0,0,0,0,0,3
2977,78977,CHIEF_INVESTIGATOR,1945,No,0,1,0,4,17,29,8,3
2978,2022,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,2,9,11,8,1
2979,62902,CHIEF_INVESTIGATOR,1950,No,0,1,3,0,0,1,0,1
2980,10662,CHIEF_INVESTIGATOR,1955,Yes,5,1,1,2,2,6,0,1
2981,2022,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,2,9,11,8,1
2982,72957,CHIEF_INVESTIGATOR,1960,Yes,10,2,2,22,6,14,23,1
2983,60517,CHIEF_INVESTIGATOR,1965,Yes,0,0,3,0,9,2,0,1
2984,500137,CHIEF_INVESTIGATOR,1975,No,0,3,0,2,1,0,0,1
2985,139962,CHIEF_INVESTIGATOR,1970,Yes,0,1,3,1,0,2,0,1
2986,76297,PRINCIPAL_SUPERVISOR,1960,Yes,10,0,0,20,22,11,2,2
2986,82547,CHIEF_INVESTIGATOR,1955,No,15,2,0,0,0,0,0,2
2987,72497,CHIEF_INVESTIGATOR,1965,Yes,10,0,1,0,0,0,0,1
2988,65782,CHIEF_INVESTIGATOR,1950,Yes,0,1,1,0,0,0,2,1
2989,126247,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,2,0,2
2989,85642,CHIEF_INVESTIGATOR,1955,Yes,0,5,7,0,0,0,0,2
2990,752,CHIEF_INVESTIGATOR,1960,Yes,10,1,0,2,0,6,2,2
2990,80817,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,0,0,0,2
2991,70682,CHIEF_INVESTIGATOR,1960,Yes,15,1,1,10,2,5,1,3
2991,3762,CHIEF_INVESTIGATOR,1960,Yes,10,1,3,0,0,0,0,3
2991,748657,CHIEF_INVESTIGATOR,1970,Yes,0,0,0,2,10,2,0,3
2992,500332,CHIEF_INVESTIGATOR,1970,Yes,0,0,5,0,0,2,0,1
2993,500412,CHIEF_INVESTIGATOR,1970,No,0,0,1,0,3,0,2,1
2994,73402,CHIEF_INVESTIGATOR,1965,Yes,5,2,2,4,10,5,1,1
2995,758317,CHIEF_INVESTIGATOR,1975,No,0,0,1,0,0,0,0,1
2996,36527,CHIEF_INVESTIGATOR,1955,No,0,3,5,0,0,0,0,1
2997,147382,CHIEF_INVESTIGATOR,1970,No,0,0,1,0,1,0,0,2
2997,147502,CHIEF_INVESTIGATOR,1970,Yes,0,1,2,0,0,0,0,2
2998,1797,CHIEF_INVESTIGATOR,1960,Yes,5,4,14,0,9,7,0,1
2999,25207,CHIEF_INVESTIGATOR,1970,Yes,0,2,2,0,3,2,5,1
3000,54737,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,0,1,1,0,1
3001,116057,CHIEF_INVESTIGATOR,1970,No,0,0,1,0,4,0,0,1
3002,12917,PRINCIPAL_SUPERVISOR,1955,No,0,1,4,0,4,0,0,2
3002,1117,PRINCIPAL_SUPERVISOR,1955,Yes,0,0,0,10,6,1,0,2
3003,74592,CHIEF_INVESTIGATOR,1965,No,5,0,1,0,7,1,0,1
3004,495842,CHIEF_INVESTIGATOR,1965,Yes,0,0,1,0,0,0,0,1
3005,73497,CHIEF_INVESTIGATOR,1955,Yes,10,0,1,1,1,1,0,1
3006,19262,CHIEF_INVESTIGATOR,1955,Yes,5,1,2,18,7,8,0,1
3007,27752,CHIEF_INVESTIGATOR,1955,No,5,0,1,0,0,0,0,1
3008,77457,DELEGATED_RESEARCHER,1955,Yes,5,0,0,13,10,9,7,1
3009,49227,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,5,2,2,1,1
3010,641012,CHIEF_INVESTIGATOR,1975,No,0,0,2,0,2,0,0,1
3011,67842,CHIEF_INVESTIGATOR,1965,Yes,5,0,4,7,25,10,2,1
3012,495452,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,0,0,0,0,1
3013,115867,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,4,6,5,13,1
3014,589572,CHIEF_INVESTIGATOR,1975,No,0,1,0,0,0,1,1,1
3015,144267,CHIEF_INVESTIGATOR,1970,Yes,0,0,2,0,0,0,0,1
3016,76732,CHIEF_INVESTIGATOR,1960,Yes,0,1,0,5,13,0,0,1
3017,82547,CHIEF_INVESTIGATOR,1955,No,15,2,1,28,50,11,7,1
3018,77807,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,3,2,1,1,1
3019,84622,CHIEF_INVESTIGATOR,1955,No,0,0,6,8,10,2,5,1
3020,70487,CHIEF_INVESTIGATOR,1955,No,0,0,2,1,6,4,7,1
3021,77067,CHIEF_INVESTIGATOR,1970,Yes,5,1,1,5,1,2,0,1
3022,53027,CHIEF_INVESTIGATOR,1975,Yes,0,1,0,8,0,0,0,1
3023,78827,CHIEF_INVESTIGATOR,1950,Yes,15,0,0,4,13,6,2,1
3025,438372,CHIEF_INVESTIGATOR,1960,No,0,0,1,0,0,0,0,1
3026,46132,CHIEF_INVESTIGATOR,1975,Yes,0,3,3,6,5,1,0,1
3027,3207,CHIEF_INVESTIGATOR,1970,No,0,0,1,2,3,1,4,1
3028,79277,CHIEF_INVESTIGATOR,1945,No,0,0,0,12,4,6,10,1
3029,13817,CHIEF_INVESTIGATOR,1965,No,5,2,0,4,2,4,0,1
3030,497802,CHIEF_INVESTIGATOR,1955,No,0,0,1,1,4,0,0,1
3031,7342,CHIEF_INVESTIGATOR,1965,Yes,5,0,2,6,2,0,1,1
3032,7362,CHIEF_INVESTIGATOR,1970,Yes,5,2,0,3,2,0,1,1
3033,133557,CHIEF_INVESTIGATOR,1970,No,0,2,0,6,5,7,0,1
3034,98757,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,10,6,0,0,1
3035,43882,CHIEF_INVESTIGATOR,1975,Yes,0,0,7,3,7,3,2,1
3036,69262,CHIEF_INVESTIGATOR,1960,Yes,10,1,0,7,12,7,8,1
3038,35562,CHIEF_INVESTIGATOR,1960,Yes,0,0,1,2,4,9,5,2
3038,134287,CHIEF_INVESTIGATOR,1975,Yes,0,0,0,0,0,0,0,2
3039,115217,CHIEF_INVESTIGATOR,1975,Yes,0,1,1,0,0,0,2,1
3042,636257,CHIEF_INVESTIGATOR,1980,No,0,1,1,3,1,0,0,2
3042,78887,CHIEF_INVESTIGATOR,1960,Yes,5,0,2,0,0,0,0,2
3047,101582,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,0,0,0,1
3049,56447,CHIEF_INVESTIGATOR,1965,No,0,0,1,0,0,0,0,1
3050,730232,CHIEF_INVESTIGATOR,1970,No,0,0,2,0,0,0,0,1
3051,74877,CHIEF_INVESTIGATOR,1950,Yes,10,2,0,0,3,3,0,2
3051,55347,CHIEF_INVESTIGATOR,1980,No,0,0,0,0,0,0,0,2
3053,82547,CHIEF_INVESTIGATOR,1955,No,15,2,1,28,50,11,7,1
3055,500392,CHIEF_INVESTIGATOR,1975,Yes,0,0,2,0,0,0,1,1
3057,370587,CHIEF_INVESTIGATOR,1975,Yes,0,1,0,0,0,0,0,1
3058,138567,CHIEF_INVESTIGATOR,1980,Yes,0,0,1,0,1,1,0,1
3059,143802,CHIEF_INVESTIGATOR,1965,No,0,0,1,0,0,1,0,1
3060,68782,PRINCIPAL_SUPERVISOR,1960,No,10,0,0,1,5,1,2,1
3062,1012,CHIEF_INVESTIGATOR,1945,Yes,5,0,0,10,1,12,0,4
3062,25612,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,0,0,0,4
3062,26502,CHIEF_INVESTIGATOR,1965,No,0,0,1,1,0,1,0,4
3062,80197,CHIEF_INVESTIGATOR,1950,Yes,5,3,1,10,0,6,0,4
3063,31182,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,0,0,2,0,2
3063,9757,CHIEF_INVESTIGATOR,1960,Yes,5,0,0,0,0,0,0,2
3065,5967,CHIEF_INVESTIGATOR,1955,Yes,5,1,1,0,3,7,3,1
3067,76237,CHIEF_INVESTIGATOR,1960,Yes,10,2,3,2,3,5,1,1
3068,730412,CHIEF_INVESTIGATOR,1975,No,0,0,1,0,0,0,0,1
3070,102402,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
3071,83157,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
3072,10072,CHIEF_INVESTIGATOR,1965,No,0,0,0,4,8,7,11,3
3072,82567,DELEGATED_RESEARCHER,1955,Yes,15,1,0,0,0,0,0,3
3072,3207,CHIEF_INVESTIGATOR,1970,No,0,0,1,2,3,1,4,3
3074,578662,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,0,1,0,1
3075,32357,CHIEF_INVESTIGATOR,1970,No,0,0,1,0,3,1,0,1
3076,38292,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
3077,144767,CHIEF_INVESTIGATOR,1970,Yes,0,0,1,1,1,1,0,1
3078,76237,CHIEF_INVESTIGATOR,1960,Yes,10,2,3,2,3,5,1,1
3079,69337,PRINCIPAL_SUPERVISOR,1965,Yes,5,1,0,2,8,4,1,1
3080,145367,CHIEF_INVESTIGATOR,1965,Yes,0,1,3,1,0,3,1,1
3081,82567,DELEGATED_RESEARCHER,1955,Yes,15,1,0,13,13,5,10,1
3082,779697,CHIEF_INVESTIGATOR,1965,Yes,0,0,1,7,2,12,1,1
3083,83552,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
3085,730127,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
3088,84627,CHIEF_INVESTIGATOR,1960,Yes,0,0,5,8,8,1,6,1
3089,40847,CHIEF_INVESTIGATOR,1980,Yes,0,0,1,0,0,0,0,1
3091,22847,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,4,4,1,0,2
3091,6562,CHIEF_INVESTIGATOR,1955,No,0,0,1,0,0,0,0,2
3092,592,PRINCIPAL_SUPERVISOR,1955,Yes,10,0,1,0,24,3,2,2
3092,500417,CHIEF_INVESTIGATOR,1970,Yes,0,4,0,0,0,0,0,2
3094,139212,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
3095,49097,CHIEF_INVESTIGATOR,1980,Yes,0,0,1,0,1,0,2,1
3097,31707,PRINCIPAL_SUPERVISOR,1965,No,5,1,0,3,4,1,0,4
3097,112582,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,0,0,0,4
3097,82537,CHIEF_INVESTIGATOR,1950,No,15,0,0,5,7,4,3,4
3097,97182,CHIEF_INVESTIGATOR,1955,Yes,0,0,2,7,0,3,15,4
3099,610622,CHIEF_INVESTIGATOR,1975,Yes,0,1,0,0,0,0,0,1
3100,701397,CHIEF_INVESTIGATOR,1975,No,0,0,1,1,0,3,1,1
3102,21137,CHIEF_INVESTIGATOR,1970,Yes,0,0,1,0,1,0,0,1
3104,88557,CHIEF_INVESTIGATOR,1975,No,0,1,0,0,0,0,0,1
3106,59127,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,0,0,0,1
3107,119837,CHIEF_INVESTIGATOR,1980,No,0,0,1,1,0,1,0,1
3108,289542,CHIEF_INVESTIGATOR,1970,Yes,0,1,2,0,1,3,0,1
3109,104707,CHIEF_INVESTIGATOR,1975,Yes,0,2,0,0,0,1,0,1
3110,93802,CHIEF_INVESTIGATOR,1970,Yes,0,0,2,0,0,3,15,2
3110,67037,CHIEF_INVESTIGATOR,1950,Yes,10,2,6,0,0,0,0,2
3111,643862,CHIEF_INVESTIGATOR,1980,Yes,0,0,3,0,1,0,0,1
3114,142182,CHIEF_INVESTIGATOR,1970,No,0,0,1,0,0,0,0,1
3115,499667,CHIEF_INVESTIGATOR,1975,Yes,0,1,1,0,0,0,1,1
3117,20497,CHIEF_INVESTIGATOR,1965,Yes,5,2,1,0,5,0,1,1
3118,131432,CHIEF_INVESTIGATOR,1965,Yes,0,0,0,4,5,8,0,2
3118,70947,PRINCIPAL_SUPERVISOR,1960,Yes,10,1,2,0,0,0,0,2
3119,15282,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,1,1,2,0,1
3120,11507,CHIEF_INVESTIGATOR,1945,Yes,5,0,0,0,2,3,4,1
3121,7452,CHIEF_INVESTIGATOR,1960,No,5,2,3,8,9,5,5,1
3122,28607,CHIEF_INVESTIGATOR,1965,Yes,5,3,2,3,12,9,6,2
3122,696062,CHIEF_INVESTIGATOR,1980,No,0,0,2,0,0,0,0,2
3124,89492,CHIEF_INVESTIGATOR,1945,No,0,0,1,1,8,4,1,1
3125,84622,CHIEF_INVESTIGATOR,1955,No,0,0,6,8,10,2,5,1
3126,73402,CHIEF_INVESTIGATOR,1965,Yes,5,2,2,4,10,5,1,1
3127,28607,CHIEF_INVESTIGATOR,1965,Yes,5,3,2,3,12,9,6,3
3127,78992,CHIEF_INVESTIGATOR,1945,Yes,15,1,0,0,0,0,0,3
3127,77652,CHIEF_INVESTIGATOR,1960,No,10,1,1,1,1,6,6,3
3128,28607,CHIEF_INVESTIGATOR,1965,Yes,5,3,2,3,12,9,6,1
3129,22917,CHIEF_INVESTIGATOR,1960,Yes,5,0,0,0,3,4,1,1
3131,1797,CHIEF_INVESTIGATOR,1960,Yes,5,4,14,0,9,7,0,1
3134,33312,PRINCIPAL_SUPERVISOR,1965,Yes,5,0,0,2,4,4,1,1
3135,639557,CHIEF_INVESTIGATOR,1960,Yes,0,1,0,0,2,1,0,1
3136,79427,PRINCIPAL_SUPERVISOR,1960,No,0,0,1,2,1,1,4,1
3137,701397,CHIEF_INVESTIGATOR,1975,No,0,0,1,1,0,3,1,2
3137,5702,CHIEF_INVESTIGATOR,1940,No,10,1,1,0,0,0,0,2
3138,693892,CHIEF_INVESTIGATOR,1945,Yes,0,1,0,0,2,0,0,1
3139,117462,CHIEF_INVESTIGATOR,1965,Yes,0,0,3,1,6,1,0,1
3140,69032,DELEGATED_RESEARCHER,1965,Yes,0,2,5,4,5,4,2,1
3141,3812,CHIEF_INVESTIGATOR,1960,Yes,5,0,2,0,1,11,2,1
3142,111122,CHIEF_INVESTIGATOR,1970,Yes,0,1,1,4,5,5,0,2
3142,19517,CHIEF_INVESTIGATOR,1965,Yes,0,2,2,0,0,0,0,2
3143,79022,CHIEF_INVESTIGATOR,1945,No,15,3,1,29,26,9,2,1
3144,82962,CHIEF_INVESTIGATOR,1965,No,0,0,0,1,2,0,0,2
3144,7452,CHIEF_INVESTIGATOR,1960,No,5,3,3,0,0,0,0,2
3145,101532,CHIEF_INVESTIGATOR,1960,No,0,1,1,1,5,6,1,2
3145,78927,CHIEF_INVESTIGATOR,1940,No,5,0,0,0,0,0,0,2
3146,6282,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,2,0,0,1
3147,30977,CHIEF_INVESTIGATOR,1950,No,0,2,0,11,14,13,11,1
3148,2262,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,3,2,2,1,1
3149,44907,CHIEF_INVESTIGATOR,1970,Yes,0,0,1,0,0,1,0,1
3150,89472,CHIEF_INVESTIGATOR,1970,Yes,0,5,1,16,2,3,0,1
3151,1012,CHIEF_INVESTIGATOR,1945,Yes,5,1,0,10,1,12,0,2
3151,80197,CHIEF_INVESTIGATOR,1950,Yes,5,3,1,0,0,0,0,2
3152,34447,CHIEF_INVESTIGATOR,1970,Yes,0,1,1,0,0,0,3,1
3153,74372,CHIEF_INVESTIGATOR,1955,No,0,0,0,7,25,8,2,3
3153,10592,PRINCIPAL_SUPERVISOR,1960,Yes,5,3,2,0,0,0,0,3
3153,708537,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,3
3154,124722,CHIEF_INVESTIGATOR,1975,Yes,0,2,0,7,5,5,0,1
3155,35602,CHIEF_INVESTIGATOR,1965,Yes,0,1,1,13,6,6,6,6
3155,489582,CHIEF_INVESTIGATOR,1975,Yes,0,1,1,0,0,0,0,6
3155,47362,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,1,0,0,6
3155,11397,CHIEF_INVESTIGATOR,1970,No,0,0,0,0,2,2,1,6
3155,76432,CHIEF_INVESTIGATOR,1960,No,0,1,0,26,15,9,6,6
3155,80377,CHIEF_INVESTIGATOR,1945,Yes,15,4,1,0,0,0,0,6
3156,78922,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,11,6,0,4
3156,133557,CHIEF_INVESTIGATOR,1970,No,0,2,0,0,0,0,0,4
3156,22987,CHIEF_INVESTIGATOR,1965,No,0,0,1,7,16,3,5,4
3156,3867,CHIEF_INVESTIGATOR,1940,No,15,0,1,3,10,7,6,4
3157,67007,CHIEF_INVESTIGATOR,1965,Yes,5,1,0,0,1,0,2,2
3157,15777,CHIEF_INVESTIGATOR,1950,Yes,5,0,0,6,2,2,0,2
3158,780507,CHIEF_INVESTIGATOR,1975,Yes,0,1,0,1,2,1,0,2
3158,89472,CHIEF_INVESTIGATOR,1970,Yes,0,5,1,0,0,0,0,2
3159,492057,CHIEF_INVESTIGATOR,1965,Yes,0,2,2,0,0,12,4,2
3159,89472,CHIEF_INVESTIGATOR,1970,Yes,0,5,1,0,0,0,0,2
3160,89472,CHIEF_INVESTIGATOR,1970,Yes,0,5,1,16,2,3,0,1
3161,72957,CHIEF_INVESTIGATOR,1960,Yes,10,2,2,22,6,14,23,2
3161,9712,CHIEF_INVESTIGATOR,1945,No,10,1,4,0,0,0,0,2
3162,73882,CHIEF_INVESTIGATOR,1960,No,0,2,1,5,7,4,1,5
3162,14612,PRINCIPAL_SUPERVISOR,1950,No,10,1,0,0,0,0,0,5
3162,101802,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,0,0,0,5
3162,656912,CHIEF_INVESTIGATOR,1955,No,0,0,0,0,0,0,0,5
3162,79122,PRINCIPAL_SUPERVISOR,1950,No,15,0,1,53,14,10,9,5
3163,492057,CHIEF_INVESTIGATOR,1965,Yes,0,2,2,0,0,12,4,2
3163,89472,CHIEF_INVESTIGATOR,1970,Yes,0,5,1,0,0,0,0,2
3164,72957,CHIEF_INVESTIGATOR,1960,Yes,10,2,2,22,6,14,23,2
3164,9712,CHIEF_INVESTIGATOR,1945,No,10,1,4,0,0,0,0,2
3165,15767,CHIEF_INVESTIGATOR,1965,Yes,0,1,0,30,11,1,2,5
3165,16987,CHIEF_INVESTIGATOR,1965,No,10,2,0,0,0,0,0,5
3165,98212,CHIEF_INVESTIGATOR,1965,No,15,2,1,9,7,3,0,5
3165,10147,CHIEF_INVESTIGATOR,1965,No,5,0,0,5,8,24,5,5
3165,82542,CHIEF_INVESTIGATOR,1955,No,10,1,0,19,10,4,1,5
3166,22982,PRINCIPAL_SUPERVISOR,1960,Yes,5,1,0,16,5,5,0,6
3166,56907,CHIEF_INVESTIGATOR,1970,No,0,0,0,0,0,0,0,6
3166,24392,CHIEF_INVESTIGATOR,1960,Yes,0,0,0,7,2,0,0,6
3166,25052,CHIEF_INVESTIGATOR,1955,Yes,5,0,0,31,14,1,0,6
3166,68467,CHIEF_INVESTIGATOR,1950,No,5,2,1,27,6,5,0,6
3166,73892,CHIEF_INVESTIGATOR,1935,No,0,0,0,0,0,0,0,6
3167,724202,CHIEF_INVESTIGATOR,1980,No,0,0,2,0,0,0,0,1
3168,110457,CHIEF_INVESTIGATOR,1960,No,0,0,0,3,4,2,1,6
3168,124577,CHIEF_INVESTIGATOR,1965,No,10,1,0,0,0,0,0,6
3168,161817,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,2,1,0,6
3168,108962,CHIEF_INVESTIGATOR,1950,No,0,0,4,1,8,6,0,6
3168,108847,CHIEF_INVESTIGATOR,1945,No,0,1,0,3,3,5,3,6
3168,324457,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,0,0,0,6
3169,699007,CHIEF_INVESTIGATOR,1980,No,0,0,0,0,0,0,0,3
3169,73627,CHIEF_INVESTIGATOR,1960,Yes,10,0,0,0,0,0,0,3
3169,10387,CHIEF_INVESTIGATOR,1950,Yes,10,0,1,2,8,17,2,3
3170,620807,CHIEF_INVESTIGATOR,1965,Yes,0,1,1,1,1,0,0,1
3171,595677,CHIEF_INVESTIGATOR,1960,Yes,0,1,0,0,0,0,0,1
3172,27572,CHIEF_INVESTIGATOR,1970,No,0,0,1,0,0,0,0,1
3174,489582,CHIEF_INVESTIGATOR,1975,Yes,0,2,1,12,1,3,1,1
3175,500392,CHIEF_INVESTIGATOR,1975,Yes,0,0,3,0,0,0,1,1
3176,126007,CHIEF_INVESTIGATOR,1970,Yes,0,0,2,0,1,0,0,1
3177,49097,CHIEF_INVESTIGATOR,1980,Yes,0,0,2,0,1,0,2,1
3178,60082,CHIEF_INVESTIGATOR,1970,No,0,0,1,0,0,0,0,1
3179,127397,CHIEF_INVESTIGATOR,1975,No,0,0,2,0,1,2,0,1
3180,77297,CHIEF_INVESTIGATOR,1960,Yes,10,1,0,0,1,1,0,3
3180,83367,CHIEF_INVESTIGATOR,1980,No,0,0,0,0,0,0,0,3
3180,26337,CHIEF_INVESTIGATOR,1980,No,0,0,0,0,0,0,0,3
3181,97962,CHIEF_INVESTIGATOR,1975,Yes,0,0,0,0,1,0,0,1
3182,325112,CHIEF_INVESTIGATOR,1975,No,0,0,1,1,1,0,1,1
3183,723197,CHIEF_INVESTIGATOR,1980,No,0,1,1,0,0,0,0,1
3184,255582,CHIEF_INVESTIGATOR,1975,Yes,0,1,1,1,1,1,0,1
3185,77717,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,3,1,6,0,1
3186,55532,CHIEF_INVESTIGATOR,1970,Yes,0,0,1,0,0,0,1,1
3187,14737,CHIEF_INVESTIGATOR,1975,Yes,0,1,0,1,2,0,0,1
3188,613297,CHIEF_INVESTIGATOR,1975,Yes,0,3,0,0,10,1,1,1
3189,106282,CHIEF_INVESTIGATOR,1965,Yes,0,1,0,7,3,4,2,1
3190,96312,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,0,0,1,0,1
3191,80457,DELEGATED_RESEARCHER,1940,No,0,0,1,2,4,2,6,1
3192,771797,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,1,0,0,3
3192,69262,CHIEF_INVESTIGATOR,1960,Yes,10,1,0,0,0,0,0,3
3192,594827,DELEGATED_RESEARCHER,1975,No,0,0,0,0,0,0,0,3
3193,668387,CHIEF_INVESTIGATOR,1975,No,0,0,1,0,0,0,0,2
3193,80057,CHIEF_INVESTIGATOR,1950,Yes,15,0,0,0,0,0,0,2
3194,697707,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,0,0,1,0,1
3195,790507,CHIEF_INVESTIGATOR,1970,No,0,0,1,1,3,1,2,1
3196,717907,CHIEF_INVESTIGATOR,1980,Yes,0,1,0,0,0,0,0,1
3197,636257,CHIEF_INVESTIGATOR,1980,No,0,2,1,3,1,0,0,2
3197,78887,CHIEF_INVESTIGATOR,1960,Yes,5,0,2,0,0,0,0,2
3198,86212,CHIEF_INVESTIGATOR,1975,No,0,1,2,1,1,0,0,1
